Row.names	Mean_RPKM	SD_RPKM	Chimp_dN	Chimp_dS	Chimp_dN.dS	Mouse_dN	Mouse_dS	Mouse_dN.dS
7035	ENSG00000135597.14	2.3468741012174	0.671180617397724	0.0012	0.0062	0.193548387	0.0246	0.3891	0.063222822
7036	ENSG00000135604.9	0.958955347607302	0.764427223417935	0.0027	0	NA	0.0695	1.24	0.056048387
7037	ENSG00000135605.8	0.327167737899825	0.151536019465321	8e-04	0.0065	0.123076923	0.0228	0.5276	0.043214556
7038	ENSG00000135617.3	31.4154779899952	9.41129325065287	0	0.0142	0	0.0122	0.4409	0.027670674
7039	ENSG00000135622.8	0.500518326270719	0.254678926459886	0.0057	0.0145	0.393103448	0.045	0.429	0.104895105
7040	ENSG00000135624.11	70.4509965053824	20.1935572463569	0	0.0094	0	0.0219	0.4797	0.045653533
7041	ENSG00000135625.6	0.00621708360024143	0.0213933962789786	0.0031	0.0108	0.287037037	0.0745	0.7588	0.098181339
7042	ENSG00000135631.11	2.95199112698089	1.12175111978806	0.0032	0.0265	0.120754717	0.0719	0.7018	0.102450841
7043	ENSG00000135632.7	5.27600059758785	1.9294264377929	0.0025	0.0122	0.204918033	0.0519	0.5086	0.102044829
7044	ENSG00000135636.9	23.2592322393905	12.7605664908717	0.0017	0.0179	0.094972067	0.029	0.6582	0.044059556
7045	ENSG00000135637.9	0.687563691937993	0.39634585115037	0.0039	0.0151	0.258278146	0.1871	0.6596	0.283656762
7046	ENSG00000135638.9	0.0270076580583876	0.0232295531574498	0.0028	0.0073	0.383561644	0.0145	0.734	0.019754768
7047	ENSG00000135643.4	0.475096257724041	0.231431329116442	0	0.0059	0	0.0268	0.4293	0.062427207
7048	ENSG00000135655.9	7.62146612378054	1.78357210575973	5e-04	0.0107	0.046728972	0.0113	0.478	0.023640167
7049	ENSG00000135677.6	11.3968997533931	3.87293553689865	0	0.0108	0	0.0417	0.7425	0.056161616
7050	ENSG00000135678.7	1.59633486534274	1.06669224772428	0.0045	0.0071	0.633802817	0.0877	0.7518	0.116653365
7051	ENSG00000135679.17	4.47367512181748	3.22750235626334	0.0019	0.0023	0.826086957	0.1156	0.8142	0.141979858
7052	ENSG00000135686.8	1.77761247975882	0.666570559587445	6e-04	0.02	0.03	0.0643	0.9999	0.064306431
7053	ENSG00000135697.5	0.0507074415044816	0.122244899040519	0.0062	0.0146	0.424657534	0.0824	0.7622	0.108108108
7054	ENSG00000135698.5	2.32679334712583	0.939026912423282	0.0057	0.0229	0.248908297	0.0636	1.4718	0.043212393
7055	ENSG00000135702.10	0.0289675383200479	0.0830770314712437	0.0279	0.0958	0.291231733	0.1515	1.2905	0.117396358
7056	ENSG00000135709.8	3.6020032986652	2.17670220962217	0.0022	0.0132	0.166666667	0.0503	0.9519	0.052841685
7057	ENSG00000135720.8	16.7233830052753	5.17973827281274	0.001	0.0159	0.062893082	0.0146	0.3996	0.036536537
7058	ENSG00000135722.4	0.146614149108876	0.207011944900047	0.0036	0.007	0.514285714	0.1332	0.7778	0.17125225
7059	ENSG00000135723.9	41.0391521298608	15.2283432619854	0.0032	0.0126	0.253968254	0.0836	0.646	0.129411765
7060	ENSG00000135736.5	0.685116819933403	0.496465033259099	0.0079	0.0642	0.12305296	0.0354	1.4664	0.024140753
7061	ENSG00000135740.12	0.991051635163468	0.594268298770342	0.0032	0.0129	0.248062016	0.021	0.4633	0.045327002
7062	ENSG00000135744.7	17.2391663246377	12.4367812380868	0.008	0.0499	0.160320641	0.2843	1.2222	0.23261332
7063	ENSG00000135747.7	0.341734489400026	0.17568059219563	NA	NA	NA	0.3387	1.2533	0.270246549
7064	ENSG00000135749.14	0.0982342819780718	0.0853745331506491	0.0039	0.0128	0.3046875	0.1083	0.889	0.121822272
7065	ENSG00000135750.10	0.101398170243429	0.103612035425458	0	0.0339	0	0.0223	0.857	0.026021004
7066	ENSG00000135763.5	2.71311394197996	1.97331060039224	0.0065	0.0144	0.451388889	0.1937	0.6044	0.320483124
7067	ENSG00000135766.8	83.3193188112836	47.7358888520713	0.026	0.0241	1.078838174	0.1353	0.5789	0.233719122
7068	ENSG00000135773.8	0.0798655042089089	0.0701442634067193	0.0015	0.0074	0.202702703	0.0742	0.8115	0.091435613
7069	ENSG00000135775.9	5.13770915408467	1.63712514596342	0.002	0.012	0.166666667	0.0794	0.8545	0.092919836
7070	ENSG00000135776.4	4.72331806726234	1.33864369877022	0.0048	0.0183	0.262295082	0.1377	0.794	0.173425693
7071	ENSG00000135778.7	1.04524300815754	0.358485272140995	0.1003	0.0482	2.080912863	0.1074	0.8032	0.133715139
7072	ENSG00000135801.5	4.26243203822957	3.31904299124029	0	0.019	0	0.0337	0.6467	0.052110716
7073	ENSG00000135821.12	379.650893504121	324.925243740104	0	0.019	0	0.0267	0.4769	0.05598658
7074	ENSG00000135823.9	1.55378382621809	0.59512314004997	0	0.0037	0	0.0304	0.3321	0.091538693
7075	ENSG00000135824.8	0.00197605087075296	0.00667037547535964	0.0324	0.0734	0.441416894	0.0366	0.6524	0.056100552
7076	ENSG00000135828.7	0.54261148956626	0.333560848513932	0.013	0.0124	1.048387097	0.2719	0.6855	0.396644785
7077	ENSG00000135829.12	11.5779529161231	3.7982671123786	0	0.011	0	0.0407	0.485	0.083917526
7078	ENSG00000135835.6	0.367717265043148	0.133011745366786	0.0242	0.036	0.672222222	0.3357	0.831	0.403971119
7079	ENSG00000135837.11	7.6196595483048	4.14892056038747	0.0026	0.0076	0.342105263	0.1073	0.5119	0.209611252
7080	ENSG00000135838.9	0.566103059088075	0.355190623161179	0.0017	0.0058	0.293103448	0.083	0.4454	0.186349349
7081	ENSG00000135842.12	12.8903539247291	11.3487517632756	0.0054	0.0089	0.606741573	0.1613	0.5533	0.291523586
7082	ENSG00000135845.5	1.91202800232311	0.5538840044083	0.0052	0.0174	0.298850575	0.0347	0.6022	0.057622052
7083	ENSG00000135847.5	5.6695332261019	1.302205304595	NA	NA	NA	0.0796	0.3944	0.201825558
7084	ENSG00000135862.5	19.8615832073744	8.00232478961722	0.0032	0.016	0.2	0.0364	0.591	0.061590525
7085	ENSG00000135870.7	4.37236414205196	2.01910515964722	4e-04	0.0063	0.063492063	0.0334	0.3286	0.101643335
7086	ENSG00000135898.5	0.00427569084757463	0.0105794871063018	0.0026	0.0715	0.036363636	0.1392	1.2884	0.108040981
7087	ENSG00000135899.12	1.60381437041039	1.21192859468479	NA	NA	NA	0.2709	0.5074	0.533898305
7088	ENSG00000135900.3	14.3367865617885	3.19900077020297	0.0044	0.0135	0.325925926	0.0853	0.6664	0.1280012
7089	ENSG00000135902.5	34.6359940271045	35.2493683147268	0.0062	0.0134	0.462686567	0.061	0.7482	0.081529003
7090	ENSG00000135903.14	0.539488658898098	0.383478986790191	0	0.0131	0	0.0056	0.4069	0.013762595
7091	ENSG00000135905.14	0.218109424706808	0.167180884870721	0.0013	0.0128	0.1015625	0.0314	0.5667	0.055408505
7092	ENSG00000135912.6	2.03111723488153	1.02198721939621	0.0025	0.0123	0.203252033	0.1121	0.3929	0.285314329
7093	ENSG00000135913.6	0.622591052589895	0.258712354106321	0.0015	0.0052	0.288461538	0.0475	0.4234	0.112187057
7094	ENSG00000135914.5	0.0390001518467744	0.0690623609117786	0.0021	0.0171	0.122807018	0.0953	0.4556	0.209174715
7095	ENSG00000135916.11	4.39407787461614	1.96118186432537	0.0015	0.0803	0.01867995	0.0467	1.0394	0.044929767
7096	ENSG00000135917.9	0.161736457975755	0.302771505144445	0.0072	0.0086	0.837209302	0.2188	0.6641	0.329468454
7097	ENSG00000135919.8	1.24282227177606	1.87202485584734	0.0023	0.0149	0.154362416	0.0808	0.572	0.141258741
7098	ENSG00000135924.11	31.5861641351567	8.88807833448137	0	0.0064	0	0.0706	0.4636	0.152286454
7099	ENSG00000135925.4	0.00904176912898588	0.0162722055622654	0	0.0175	0	0.0219	0.7831	0.027965777
7100	ENSG00000135926.8	47.4077941007392	15.0053027201955	0.0029	0.0308	0.094155844	0.0586	0.5877	0.099710737
7101	ENSG00000135929.4	12.6184888041297	6.66549654850869	0.0026	0.0349	0.074498567	0.1667	0.6751	0.246926381
7102	ENSG00000135930.9	17.414543477879	7.06695323705607	0	0.0041	0	0.0074	0.282	0.026241135
7103	ENSG00000135931.13	0.188161842308419	0.200467941200129	0.0052	0.0147	0.353741497	0.04	0.5676	0.070472163
7104	ENSG00000135932.6	36.3004224555437	9.54293160416126	0	0.0026	0	0.0042	0.3292	0.012758202
7105	ENSG00000135940.2	201.44251348806	64.1830906598053	0.0158	0	NA	0.0998	0.3363	0.296758846
7106	ENSG00000135945.5	6.22620105854301	1.43633410428741	0.0018	0.0162	0.111111111	0.0815	0.4633	0.175911936
7107	ENSG00000135951.10	0.084237137206202	0.0609194868006659	0.0018	0.0113	0.159292035	0.0226	0.5429	0.041628293
7108	ENSG00000135953.6	0.720617773470491	0.288685505124437	0.0124	0.0145	0.855172414	0.2101	0.8263	0.254266005
7109	ENSG00000135956.4	6.40272630175879	2.42030728398238	0	0.0279	0	0.006	0.492	0.012195122
7110	ENSG00000135960.5	0.00512673379366048	0.00888342585797953	0	0.0151	0	0.0396	0.7439	0.053232961
7111	ENSG00000135966.8	3.57757916152477	1.22733726724574	0.0022	0.0158	0.139240506	0.0547	0.6338	0.086304828
7112	ENSG00000135968.15	2.65845930992171	0.94362353794982	0.0089	0.0163	0.54601227	0.1246	0.5402	0.230655313
7113	ENSG00000135972.4	29.0886254776356	7.36003011521052	0.0024	0.017	0.141176471	0.1299	0.6238	0.20823982
7114	ENSG00000135973.1	0.0133641381239042	0.020258471399176	0.0011	0.0332	0.03313253	0.0529	1.5262	0.03466125
7115	ENSG00000135974.5	3.32768142195635	0.774940567639273	0	0.0199	0	0.0758	0.5122	0.147989067
7116	ENSG00000135976.12	0.267568997921812	0.205993753780036	0.0222	0.0214	1.037383178	0.6429	1.6314	0.394078705
7117	ENSG00000135999.7	4.01646802979846	1.16788579104002	0.0025	0.0045	0.555555556	0.0162	0.1928	0.084024896
7118	ENSG00000136002.12	0.741122877719097	0.394961515236824	0.0031	0.0101	0.306930693	0.0298	0.9414	0.031654982
7119	ENSG00000136003.11	57.2527033162671	14.7705326080612	0.0053	0	NA	0.0261	0.5811	0.044914817
7120	ENSG00000136010.9	0.381413598895766	0.264679534440574	0.0015	0.0129	0.11627907	0.04	0.6157	0.064966705
7121	ENSG00000136011.10	0.0524745124224357	0.189126635869798	0.0027	0.0128	0.2109375	0.1259	0.5965	0.211064543
7122	ENSG00000136014.7	0.0727235696083584	0.056497446042085	0.0058	0.0056	1.035714286	0.2139	0.9828	0.217643468
7123	ENSG00000136021.13	5.44446621384732	1.66658320741098	0.0015	0.0065	0.230769231	0.0361	0.4435	0.081397971
7124	ENSG00000136026.9	5.03886264867561	1.55212691113935	0.0139	0.0591	0.235194585	0.087	0.7681	0.113266502
7125	ENSG00000136040.4	0.200666814307184	0.173549538339417	9e-04	0.0102	0.088235294	0.05	0.4555	0.109769484
7126	ENSG00000136044.7	4.01092131165571	1.50596165330558	0.0014	0.0122	0.114754098	0.0399	0.4969	0.080297847
7127	ENSG00000136045.7	7.17827805585639	2.09203234455635	0	0.0062	0	0.0536	0.6328	0.084702908
7128	ENSG00000136048.9	1.34985416829586	0.705514949637988	0	0.0084	0	0.0264	0.5219	0.050584403
7129	ENSG00000136051.9	5.24932539546212	2.08951983904461	8e-04	0.0089	0.08988764	0.0156	0.4679	0.033340457
7130	ENSG00000136052.5	0.100140828724821	0.0878629974456366	8e-04	0.0099	0.080808081	0.0524	0.7169	0.073092482
7131	ENSG00000136059.10	0.45631414891199	0.288907034653783	0.0039	0.0228	0.171052632	0.1602	0.6863	0.233425616
7132	ENSG00000136068.10	2.78194638088692	1.45836151371668	0.0018	0.022	0.081818182	0.0222	0.6039	0.036761053
7133	ENSG00000136098.12	1.44454389713531	0.783210528957391	0	0.004	0	0.1513	0.6703	0.225719827
7134	ENSG00000136099.9	0.0657224998641543	0.163211667485753	0.0021	0.0144	0.145833333	0.0282	0.7282	0.038725625
7135	ENSG00000136100.8	8.02955827047658	2.52017093543035	0	0.0025	0	0.0199	0.3942	0.050481989
7136	ENSG00000136104.14	2.66152032322662	1.01275856801433	0.0122	0.0222	0.54954955	0.1015	0.47	0.215957447
7137	ENSG00000136108.10	0.959915647655726	0.631662400222194	0.0091	0.0144	0.631944444	0.2875	0.7255	0.396278429
7138	ENSG00000136110.8	0.00642201604083354	0.011341386152295	0.0028	0.0071	0.394366197	0.0519	0.5638	0.09205392
7139	ENSG00000136111.8	27.5701589063156	14.852485527552	0.0018	0.0067	0.268656716	0.0524	0.648	0.080864198
7140	ENSG00000136114.11	1.4857737058817	0.604581434187473	0.0074	0.0176	0.420454545	0.1224	0.6564	0.186471664
7141	ENSG00000136122.11	0.436991004697805	0.227169884657349	0.0023	0.0087	0.264367816	0.161	0.7145	0.2253324
7142	ENSG00000136141.10	1.0535817296006	0.451577234783914	0.0036	0.0105	0.342857143	0.1116	0.6297	0.177227251
7143	ENSG00000136143.9	33.5979044781175	11.0196116080444	0.001	0.0215	0.046511628	0.0458	0.4842	0.094589013
7144	ENSG00000136144.7	2.3282333630462	0.846938384612936	0	0.0165	0	0.0211	0.4502	0.046868059
7145	ENSG00000136146.10	12.3697775596796	2.6561928624756	0	0.0076	0	0.0322	0.6472	0.049752781
7146	ENSG00000136147.12	2.45344709199528	1.09636364742721	0.0028	0.0107	0.261682243	0.3893	0.7539	0.516381483
7147	ENSG00000136152.10	3.10215308957322	0.982703088370809	6e-04	0.0181	0.033149171	0.0202	0.4131	0.048898572
7148	ENSG00000136153.15	13.9575529048609	7.14106268941752	0.0422	0.0677	0.623338257	0.1699	0.7042	0.241266686
7149	ENSG00000136155.12	0.0450718749184595	0.0473902245409661	0.0088	0.0181	0.486187845	0.2044	0.6739	0.303309096
7150	ENSG00000136156.8	52.1817601137383	19.4540370857849	0	0	NA	0.0217	0.8014	0.027077614
7151	ENSG00000136158.6	9.64220793635346	3.89876571110783	0	0.0055	0	0.0283	0.3463	0.081721051
7152	ENSG00000136159.3	5.05428092840106	1.7396653094193	0	0.0056	0	0.0616	0.7076	0.087054833
7153	ENSG00000136160.10	3.23180664140125	2.57074293271587	0.0037	0.0104	0.355769231	0.0668	0.511	0.13072407
7154	ENSG00000136161.8	2.47611708252929	1.67932128900657	0.0232	0.0307	0.755700326	0.0238	0.4596	0.05178416
7155	ENSG00000136167.9	0.964834348857403	0.776458153990441	8e-04	0.0138	0.057971014	0.0152	0.5394	0.028179459
7156	ENSG00000136169.12	0.748539099651714	0.345617159610755	0.0019	0.0095	0.2	0.2074	0.515	0.402718447
7157	ENSG00000136193.12	0.874406079012294	0.55465662363205	0.009	0.0182	0.494505495	0.0618	0.4963	0.124521459
7158	ENSG00000136197.8	0.172037185750209	0.126639755176796	0.0011	0.006	0.183333333	0.0411	0.4485	0.091638796
7159	ENSG00000136205.12	4.56899692984514	2.34674391278219	0.0016	0.0165	0.096969697	0.0906	0.6652	0.136199639
7160	ENSG00000136206.3	0.0798982827924192	0.0584428964588794	0.027	0.0245	1.102040816	0.4387	2.2176	0.197826479
7161	ENSG00000136213.7	2.63883950945943	0.685165428288021	9e-04	0.0615	0.014634146	0.0746	1.9696	0.037875711
7162	ENSG00000136231.9	0.00541282172834631	0.0198810156620524	0	0.0032	0	0.0165	0.3162	0.052182163
7163	ENSG00000136235.11	3.59427972359713	2.98756787137075	0.0033	0.0127	0.25984252	0.2104	0.7117	0.295630181
7164	ENSG00000136237.14	0.911872549077799	0.507228412135337	0.0013	0.0083	0.156626506	0.0419	0.4572	0.091644794
7165	ENSG00000136238.13	55.561717587848	14.4227592954741	0.0566	0.0352	1.607954545	0	0.3842	0
7166	ENSG00000136240.5	15.3292050317276	4.53722399564933	NA	NA	NA	0.0067	0.4933	0.013581999
7167	ENSG00000136243.12	4.13387684822083	1.23680862170943	0.0022	0.0063	0.349206349	0.1345	0.6568	0.204780755
7168	ENSG00000136244.7	0.950796956919826	3.04405762727828	0.0021	0.0065	0.323076923	0.5724	0.6655	0.860105184
7169	ENSG00000136247.10	12.532296486788	2.65713525400061	0.0084	0.0136	0.617647059	0.1552	0.677	0.229246677
7170	ENSG00000136250.7	0.11147938128994	0.107575946760603	0.0431	0.0692	0.62283237	0.1337	0.5122	0.261030847
7171	ENSG00000136261.10	61.5619436264038	25.1413832915173	0	0.0043	0	0.0043	0.4281	0.010044382
7172	ENSG00000136267.9	0.048853179396585	0.0844299921734721	6e-04	0.0098	0.06122449	0.0155	0.479	0.032359081
7173	ENSG00000136270.9	22.4535061037818	6.52431860961056	0.0015	0.0114	0.131578947	0.1584	0.8144	0.194499018
7174	ENSG00000136271.6	11.2083143178807	3.79551026820708	0.0018	0.0134	0.134328358	0.0539	0.5766	0.093479015
7175	ENSG00000136273.7	2.86533571287643	0.690942063715086	0	0.0207	0	0.0851	0.6312	0.13482256
7176	ENSG00000136274.8	0.433290750862554	0.273071492415324	0.025	0.0303	0.825082508	0.59	1.0163	0.580537243
7178	ENSG00000136279.14	4.2989855161933	2.21955440377106	0.0021	0.0192	0.109375	0.0814	0.8649	0.094114927
7179	ENSG00000136280.11	8.00110399944838	2.58225392946225	0.001	0.0142	0.070422535	0.0413	0.5206	0.079331541
7180	ENSG00000136286.10	0.22384127786513	0.181289278251219	0.003	0.0128	0.234375	0.048	0.7642	0.062810783
7181	ENSG00000136295.10	1.15675118101198	0.692600706282527	0.0015	0.0384	0.0390625	0.0318	0.9673	0.032875013
7182	ENSG00000136297.10	0.00324587094121028	0.00719477561821299	0	0.0436	0	0.0261	0.9119	0.028621559
7183	ENSG00000136319.7	0.715544167680796	0.255284215840765	0.0024	0.0021	1.142857143	0.054	0.5189	0.104066294
7184	ENSG00000136327.6	0.00109774139818064	0.00535870640228932	0.0036	0.0063	0.571428571	0.1247	1.0258	0.121563658
7185	ENSG00000136352.13	0.0197674079711527	0.0340046903637833	0.003	0.0176	0.170454545	0.0066	0.5736	0.011506276
7186	ENSG00000136367.12	0.161464560240897	0.11173643904498	0.0089	0.0169	0.526627219	0.0829	0.4026	0.205911575
7187	ENSG00000136371.5	1.25547541975975	0.490714607518995	0.0063	0.0161	0.391304348	0.0822	0.5168	0.159055728
7188	ENSG00000136378.10	0.428689218121906	0.35916476471421	NA	NA	NA	0.1537	0.8064	0.190600198
7189	ENSG00000136379.7	0.432674790780212	0.299058302700147	0.0479	0.1338	0.35799701	0.0133	0.5461	0.024354514
7190	ENSG00000136381.8	4.55906002133392	1.47619783580027	0.0018	0.0032	0.5625	0.0333	0.3234	0.10296846
7191	ENSG00000136383.6	77.8518366192663	32.9021774300315	0.0327	0.0508	0.643700787	0.1874	0.5573	0.336264131
7192	ENSG00000136404.11	6.64699059004007	3.48224964698682	0	0.0104	0	0.0281	0.3812	0.073714586
7193	ENSG00000136425.8	3.00576220140901	2.24343324722063	0	0.0086	0	0.012	0.891	0.013468013
7194	ENSG00000136436.10	25.2779298294422	8.97761261953621	0.0051	0.0057	0.894736842	0.7462	1.5856	0.470610494
7195	ENSG00000136444.5	21.4722894313724	5.90886569101324	0.0064	0.0082	0.780487805	0.0848	0.6228	0.136159281
7196	ENSG00000136448.7	18.224938801832	6.88582888965316	0	0.0116	0	0.0118	0.4687	0.025176019
7197	ENSG00000136449.9	0.0751700596147498	0.0646602546029516	0.0043	0.0037	1.162162162	0.1878	0.658	0.285410334
7198	ENSG00000136450.8	26.4877785638321	10.2290655749853	0	0	NA	0	0.2143	0
7199	ENSG00000136451.4	16.7670133546341	6.44480675302905	0	0.0096	0	0.0191	0.2033	0.093949828
7200	ENSG00000136457.5	6.14684107570454	8.06381089609169	0.0011	0.027	0.040740741	0.0351	1.0526	0.033346
7201	ENSG00000136463.7	16.9972600859265	5.08679925018458	0.0031	0.0208	0.149038462	0.1193	0.5449	0.218939255
7202	ENSG00000136478.3	14.5352624992992	7.08989436161556	0.0017	0.0125	0.136	0.0505	0.469	0.107675906
7203	ENSG00000136485.10	5.03824460506439	1.15461978851015	0	0.0228	0	5e-04	0.517	0.000967118
7204	ENSG00000136487.13	0.00317487859405404	0.0148773162762428	0.1431	0.1901	0.752761704	0.4812	1.962	0.245259939
7205	ENSG00000136488.10	0.00121255124334333	0.00597026818213109	0.0062	0.0325	0.190769231	0.2512	0.9623	0.261041255
7206	ENSG00000136490.4	0.309893065340124	0.261374533367543	0.0029	0	NA	0.0203	0.92	0.022065217
7207	ENSG00000136492.4	0.0169465497174019	0.0161726311613452	0.0018	0.0103	0.174757282	0.1681	0.597	0.281574539
7208	ENSG00000136504.7	10.5135048544684	2.83900050841082	0	0.02	0	7e-04	0.4243	0.001649776
7209	ENSG00000136514.2	0.146432384027731	0.135295679531566	0.0044	0.0157	0.280254777	0.5454	1.3694	0.398276617
7210	ENSG00000136518.12	3.86853952601899	1.38308054083014	0	0.0079	0	0.0055	0.6364	0.008642363
7211	ENSG00000136521.8	17.9705134369606	5.22298896577686	0	0.0267	0	0.1522	0.6275	0.242549801
7212	ENSG00000136522.9	21.1473749914835	6.8235114093936	0.0049	0	NA	0.1356	0.5535	0.24498645
7213	ENSG00000136527.13	16.2810687164928	4.9590519885467	0	0.0035	0	0	0.3777	0
7214	ENSG00000136531.9	0.0151910264575637	0.0223686799412008	5e-04	0.0074	0.067567568	0.0101	0.5417	0.018645006
7215	ENSG00000136535.10	0.00115169328312541	0.00420452600072555	0	0.0103	0	0.0025	0.275	0.009090909
7216	ENSG00000136536.10	17.3111134351686	5.10799586367988	6e-04	0.0077	0.077922078	0.0683	0.4117	0.165897498
7217	ENSG00000136541.10	0.0603555347044887	0.065502743913878	0.0061	0.0173	0.352601156	0.2508	0.9051	0.277096453
7218	ENSG00000136542.4	0.0149915025948525	0.0264928996914107	0.0067	0.0095	0.705263158	0.1548	0.4698	0.329501916
7219	ENSG00000136546.9	1.30622200342112	0.903541017925313	0.0053	0.0085	0.623529412	0.1579	0.5653	0.279320715
7220	ENSG00000136560.9	7.54957762485327	2.33666989715188	0.003	0.0111	0.27027027	0.0956	0.3575	0.267412587
7221	ENSG00000136573.8	0.0102307550430428	0.0157233254685913	0.0286	0.0822	0.347931873	0.0645	0.7537	0.085577816
7222	ENSG00000136574.13	0.0111913510457461	0.0153103334246283	0.0031	0.0462	0.067099567	0.0295	0.5973	0.049388917
7223	ENSG00000136603.9	4.54803115378979	2.44202404747199	0.0021	0.0113	0.185840708	0.0561	0.5994	0.093593594
7224	ENSG00000136628.13	20.7804416512334	5.69933847229467	0.0018	0.0111	0.162162162	0.057	0.5657	0.10076012
7225	ENSG00000136630.11	1.6827919816555	1.04493922087056	0.0018	0.0112	0.160714286	0.0587	0.7042	0.083357001
7226	ENSG00000136631.8	3.58708688630614	1.09848430323845	8e-04	0.0063	0.126984127	0.0145	0.3764	0.038522848
7227	ENSG00000136634.5	0.0413839745790113	0.0542879930105319	0.0027	0.0064	0.421875	0.1522	0.6227	0.244419464
7228	ENSG00000136636.8	4.15197284665219	1.2161547400042	0	0.0117	0	0.0322	0.8586	0.037502912
